,taxon,taxon.id,P25,WS64,WhitmoreFull,WhitmoreSmall,Broad,STEPPS,type,cf
1704,Callipeltis microstegia-type,5286,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
1737,Calycophyllum,22688,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
1738,Calycosia,3300,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
1810,Canthium,2415,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
2052,Cephalanthus,50,NA,Cephalanthus,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
2053,Cephalanthus occidentalis,593,NA,Cephalanthus,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
2654,cf. Rubiaceae,5759,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,TRUE
2935,Chiococca,21802,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
2958,Chomelia,1983,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3129,Coccocypselum,3233,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3257,Coprosma,2756,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3382,Coutarea,1993,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3440,Crusea,9626,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3772,Diodia,1563,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3773,Diodia teres,3655,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3774,Diodia-type,22719,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
3859,Dolicholobium,3312,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4515,Faramea,22700,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4683,Galiniera,2418,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4684,Galiniera saxifraga-type,2419,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4685,Galium,116,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4686,Galium aparine,5537,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4687,Galium boreale,4314,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4688,Galium palustre,4313,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4689,Galium sp.,15516,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4690,Galium verum,4315,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4745,Genipa,3238,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4937,Guettarda,2066,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4998,Haldina,20572,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
4999,Haldina-type,20670,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5023,Hallea,2420,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5024,Hallea rubrostipulata-type,2421,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5057,Hedyotis,453,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5237,Houstonia,782,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5319,Hymenodictyon,2422,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5320,Hymenodictyon floribundum-type,2423,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5464,Ixora,2010,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5465,Ixora-type,20676,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
5530,Keetia gueinzii-type,2416,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
6592,Mitchella,9732,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
6904,Neonauclea,3336,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
6947,Nertera,1674,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
6948,Nertera-type,2167,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
7084,Oldenlandia,20588,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
7085,Oldenlandia-type,2508,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
7174,Ophiorrhiza,3338,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
7195,Oreopolus,9746,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
7316,Palicourea,2087,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8483,Psychotria,3111,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8485,Psychotria cf. P. carthagenensis,1848,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8486,Psydrax schimperiana-type,2417,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8661,Randia,2529,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8662,Randia-type,9785,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8907,Rubiaceae,733,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8908,Rubiaceae (pentacolpate),18479,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8909,Rubiaceae cf. Alibertia-type,9715,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8910,Rubiaceae cf. Bertiera,9716,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8912,Rubiaceae cf. CephaÔlis,9718,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8913,Rubiaceae cf. Galium,4312,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8914,Rubiaceae cf. Galium sect. Relbunium,9719,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8915,Rubiaceae cf. Guettarda,9721,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8916,Rubiaceae cf. Psychotria,9717,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8917,Rubiaceae cf. Warszewiczia,9720,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8918,Rubiaceae subf. Ixoroideae,15545,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8920,Rubiaceae undiff.,266,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8921,Rubiaceae: Mitracarpus-type,24258,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8922,Rubiaceae: Tocoyena-type,24265,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8923,Rubia-type,2485,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
9010,Sabicea,2042,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
9429,Sherardia arvensis,5071,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
9480,Simira,3075,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
9629,Spermacoce,9800,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
9630,Spermacoce-type,2486,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
10202,Timonius,3382,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
10462,Uncaria,22689,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
10673,Vangueria,2509,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
10674,Vangueria madagascariensis-type,2510,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
10756,Virectaria,2487,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
10799,Wendlandia,20595,NA,NA,RUBIACEAE,RUBIACEAE,RUBIACEAE,NA,NA,NA
8924,Rubus,267,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8925,Rubus arcticus,1171,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8926,Rubus cf. R. chamaemorus,840,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8927,Rubus chamaemorus,734,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8928,Rubus chamaemorus-type,3486,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8929,Rubus fruticosus,4765,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8930,Rubus fruticosus-type,3405,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8931,Rubus idaeus-type,4768,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8932,Rubus pinnatus-type,2414,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8933,Rubus saxatilis,4766,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8934,Rubus ulmifolius-type,5525,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8935,Rubus undiff.,4769,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8936,Rubus-type,1419,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
8937,Rubus-type undiff.,3637,NA,Rosaceae,RUBUS,RUBUS,RUBUS,RUBUS,NA,NA
2548,cf. Oxyria digyna,681,NA,NA,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,TRUE
2658,cf. Rumex acetosa/Oxyria digyna,4052,NA,NA,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,TRUE
7295,Oxyria,9503,NA,Oxyria,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
7296,Oxyria digyna,198,NA,Oxyria,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
7297,Oxyria digyna (type 1),4050,NA,Oxyria,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
7298,Oxyria digyna (type 2),4051,NA,Oxyria,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
7299,Oxyria digyna-type,682,NA,NA,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,TRUE,NA
8983,Rumex subg. Acetosa/Oxyria digyna,4049,NA,NA,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
8988,Rumex/Oxyria,9504,NA,NA,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
8989,Rumex/Oxyria digyna,536,NA,NA,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
8990,Rumex/Oxyria digyna undiff.,1209,NA,NA,RUMEOXYR,RUMEOXYR,RUMEOXYR,RUMEX,NA,NA
2657,cf. Rumex,1076,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,TRUE
8942,Rumex,268,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8943,Rumex acetosa,4053,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8944,Rumex acetosa/R. acetosella,5812,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8945,Rumex acetosa/R. acetosella-type,4073,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8946,Rumex acetosa-type,736,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8947,Rumex acetosella,3172,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8948,Rumex acetosella-type,1532,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8949,Rumex aquaticus,4070,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8950,Rumex aquaticus/R. hydrolapathum,4075,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8951,Rumex aquaticus-type,4054,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8952,Rumex britannica,23956,NA,NA,RUMEX,RUMEOXYR,RUMEX,NA,NA,NA
8953,Rumex cf. R. acetosa,4061,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8954,Rumex cf. R. acetosella,2648,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8955,Rumex cf. R. britannica,23957,NA,NA,RUMEX,RUMEOXYR,RUMEX,NA,NA,NA
8956,Rumex cf. R. hydrolapathum,4060,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8957,Rumex cf. R. mexicanus,23955,NA,NA,RUMEX,RUMEOXYR,RUMEX,NA,NA,NA
8958,Rumex cf. R. obtusifolius,4068,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8960,Rumex cf. R. salicifolius,1453,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8961,Rumex cf. R. verticillatus,2202,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8962,Rumex conglomeratus-type,4072,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8963,Rumex crispus,4058,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8964,Rumex crispus-type,4055,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8965,Rumex cyprius,4069,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8966,Rumex cyprius-type,4066,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8967,Rumex densiflorus,3497,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8968,Rumex hydrolapathum,3596,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8969,Rumex hydrolapathum-type,4064,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8970,Rumex kurdicus,4065,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8971,Rumex longifolius,4074,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8972,Rumex longifolius-type,4056,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8973,Rumex maritimus,23893,NA,NA,RUMEX,RUMEOXYR,RUMEX,NA,NA,NA
8974,Rumex maritimus-type,4071,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8975,Rumex mexicanus,3173,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8976,Rumex mexicanus-type,23131,NA,NA,RUMEX,RUMEOXYR,RUMEX,NA,NA,NA
8977,Rumex obtusifolius,4059,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8978,Rumex obtusifolius-type,1087,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8980,Rumex patientia-type,4067,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8982,Rumex subg. Acetosa,4057,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8984,Rumex subg. Acetosa/R. subg. Acetosella,3436,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8985,Rumex subg. Rumex,3445,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8986,Rumex subg. Rumex-type,4062,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8987,Rumex undiff.,904,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8991,Rumex-type,735,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
8992,Rumex-type undiff.,1227,NA,NA,RUMEX,RUMEOXYR,RUMEX,RUMEX,NA,NA
9028,Salix,271,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9029,Salix arctica,9793,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9030,Salix arctica-type,738,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9031,Salix caroliniana,3543,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9032,Salix caroliniana-type,9794,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9033,Salix cf. S. herbacea,4778,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9034,Salix cf. S. humboldtiana,1875,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9035,Salix glauca-type,4779,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9036,Salix herbacea,272,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9037,Salix herbacea-type,739,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9038,Salix humboldtiana,3073,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9039,Salix nigra,1084,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9040,Salix pentandra-type,4776,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9041,Salix polaris,5695,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9042,Salix polaris-type,4781,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9043,Salix reticulata,4777,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9044,Salix reticulata-type,740,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9045,Salix sp.,23844,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9046,Salix undiff.,1216,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9047,Salix vestita,273,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9048,Salix vestita-type,741,Salix,Salix,SALIX,SALIX,SALIX,SALIX,NA,NA
9049,Salix-type,1745,NA,NA,SALIX,SALIX,SALIX,NA,TRUE,NA
2666,cf. Sanguisorba,1077,NA,NA,SANGUI,SANGUI,SANGUI,NA,NA,TRUE
9082,Sanguinaria canadensis,826,NA,Papaveraceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9083,Sanguisorba,277,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9084,Sanguisorba canadensis,742,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9085,Sanguisorba major,4795,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9086,Sanguisorba minor,3454,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9087,Sanguisorba minor subsp. minor,4793,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9088,Sanguisorba minor-type,4796,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9089,Sanguisorba officinalis,1301,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9090,Sanguisorba officinalis-type,4794,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9091,Sanguisorba stipulata,3723,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9092,Sanguisorba-type,980,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9117,Sarcopoterium spinosum/Sanguisorba minor,4797,NA,Rosaceae,SANGUI,SANGUI,SANGUI,NA,NA,NA
9113,Sarcobatus,7655,NA,Sarcobatus,SARCOBATUS,SARCOBATUS,SARCOBATUS,NA,NA,NA
9114,Sarcobatus vermiculatus,279,NA,Sarcobatus,SARCOBATUS,SARCOBATUS,SARCOBATUS,NA,NA,NA
522,Anarrhinum bellidifolium,5610,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
652,Antirrhinum/Linaria,4446,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
734,Aragoa,1939,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1192,Bartsia,3929,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1193,Bartsia-type,3930,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1573,Buchnera,1972,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1574,Buddleja,1117,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1575,Buddlejaceae,15072,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1576,Buddlejaceae sensu stricto,3042,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1577,Buddleja-type,3043,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1650,Calceolaria,1893,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1936,Castilleja,1276,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
1937,Castilleja sp.,15547,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
2644,cf. Rhinanthus,4091,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,TRUE
2684,cf. Scrophulariaceae,990,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,TRUE
2822,Chaenorhinum,4113,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
3165,Collinsia,1481,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
3555,Cymbaria,21415,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
3556,Cymbaria daurica,5571,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
3748,Digitalis,4115,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
3749,Digitalis purpurea,4116,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
3750,Digitalis purpurea-type,4117,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
3751,Digitalis-type,4114,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
4169,Eremophila,9944,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
4409,Euphrasia,2759,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
4410,Euphrasia-type,4286,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
4912,Gratiola,2836,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
5531,Kickxia,5370,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
5580,Lagotis,1169,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
5581,Lagotis glauca,2669,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
5861,Limosella,4444,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
5864,Linaria,2209,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
5865,Linaria-type,4445,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
6370,Melampyrum,997,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
6371,Melampyrum-type,846,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
6576,Mimulus,1487,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
6577,Mimulus guttatus,3485,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
6638,Monttea aphylla,2108,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
6731,Myoporaceae sensu stricto,2843,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
6732,Myoporum,23729,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
7076,Odontites,4578,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
7077,Odontites-type,4580,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
7268,Ourisia,2099,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
7366,Parahebe,2845,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
7382,Parentucellia-type,5645,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
7490,Penstemon,1534,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
8782,Rhinanthus,2930,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
8783,Rhinanthus/Veronica,4092,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
8784,Rhinanthus-type,2931,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
8818,Rhynchocorys,5212,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9307,Scrophularia,4125,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9308,Scrophularia canina-type,5526,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9309,Scrophularia nodosa-type,4124,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9310,Scrophularia/Verbascum,3599,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9311,Scrophularia/Verbascum/Digitalis,4120,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9312,Scrophulariaceae,284,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9313,Scrophulariaceae cf. Bartsia,3931,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9314,Scrophulariaceae cf. Gratiola,5426,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9315,Scrophulariaceae cf. Rhinanthus,4091,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9316,Scrophulariaceae undiff.,1160,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9317,Scrophulariaceae-type,525,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
9318,Scrophularia-type,4123,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
10684,Verbascum,4964,NA,NA,SCROPHUL,SCROPHUL,SCROPHUL,NA,NA,NA
